state,fy_label,fy_start_date,fy_start_type,signed_date,days_late,budget_enacted,date_precision,enactment_type,source,notes
Vermont,FY2021,2020-07-01,Jul 1,2020-06-30,-1,yes,exact,direct,NASBO Summaries of Fiscal Year 2021 Proposed & Enacted Budgets (nasbo.org),"Backfilled from the NASBO FY2021 enacted-budget narrative. Extracted quote: ""signed a budget for the first quarter of fiscal 2021 on June..."""
Vermont,FY2022,2021-07-01,Jul 1,2021-06-08,-23,yes,exact,direct,NASBO Fiscal 2022 Proposed & Enacted Budgets Summary (nasbo.org),"Scott signed the $7.35B FY2022 budget Jun 8, 2021."
Vermont,FY2023,2022-07-01,Jul 1,2022-06-09,-22,yes,exact,direct,NASBO Summaries of Fiscal Year 2023 Enacted Budgets (nasbo.org),Scott signed the $8.1B budget.
Vermont,FY2024,2023-07-01,Jul 1,2023-06-20,-11,yes,exact,direct,NASBO FY2024 Enacted Budget Summaries (nasbo.org),Scott vetoed May 27; legislature overrode the veto and enacted the budget Jun 20
Vermont,FY2025,2024-07-01,Jul 1,2024-05-23,-39,yes,exact,direct,NASBO FY2025 Enacted Budget Summaries (nasbo.org),Scott signed
Vermont,FY2026,2025-07-01,Jul 1,2025-05-21,-41,yes,exact,direct,vtdigger.org; mychamplainvalley.com,"Was May 15 estimate. Scott signed May 21. Divided govt (R gov, D supermajority) — Scott praised Dems for trimming spending to avoid veto."
Vermont,FY2027,2026-07-01,Jul 1,2026-06-16,-15,yes,exact,direct,governor.vermont.gov,"Scott signed H.951, ~$9.4B FY2027 budget"
Virginia,FY2015,2014-07-01,Jul 1,2014-06-23,-8,yes,exact,direct,washingtonpost.com; budget.lis.virginia.gov 2014 Special Session I Ch.2,"The 2014 regular session adjourned with no budget amid a Medicaid-expansion standoff. McAuliffe called an open-ended special session; he signed the two-year $96B budget with line-item vetoes and the legislature completed action Jun 23, 2014, averting a shutdown."
Virginia,FY2016,2015-07-01,Jul 1,2015-03-26,-97,yes,exact,direct,NASBO Summaries of FY16 Proposed & Enacted Budgets (nasbo.org),"Backfilled from the NASBO FY2016 enacted-budget narrative. Extracted quote: ""On March 26, Virginia Governor Terry McAuliffe signed..."""
Virginia,FY2017,2016-07-01,Jul 1,2016-05-20,-42,yes,exact,direct,NASBO Summaries of FY17 Proposed & Enacted Budgets (nasbo.org),"McAuliffe signed the FY2016-2018 biennial budget May 20, 2016 ($51.8B in FY2017)."
Virginia,FY2018,2017-07-01,Jul 1,2017-04-28,-64,yes,exact,direct,NASBO FY18 Proposed & Enacted Budget Summaries (nasbo.org),"Backfilled from the NASBO FY2018 enacted-budget narrative. Extracted quote: ""On April 28, Virginia Governor Terry McAuliffe signed..."""
Virginia,FY2019,2018-07-01,Jul 1,2018-06-07,-24,yes,exact,direct,NASBO Summaries of FY19 Proposed & Enacted Budgets (nasbo.org),"Backfilled from the NASBO FY2019 enacted-budget narrative. Extracted quote: ""On June 7, Virginia Governor Ralph Northam signed..."""
Virginia,FY2020,2019-07-01,Jul 1,2019-05-02,-60,yes,exact,direct,NASBO FY20 Summary of Proposed & Enacted Budgets (nasbo.org),"Backfilled from the NASBO FY2020 enacted-budget narrative. Extracted quote: ""On May 2, Virginia Governor Ralph Northam signed..."""
Virginia,FY2021,2020-07-01,Jul 1,2020-05-21,-41,yes,exact,direct,NASBO Summaries of Fiscal Year 2021 Proposed & Enacted Budgets (nasbo.org),"Backfilled from the NASBO FY2021 enacted-budget narrative. Extracted quote: ""On May 21, Virginia Governor Ralph Northam signed..."""
Virginia,FY2022,2021-07-01,Jul 1,2021-04-15,-77,yes,month-level estimate,direct,NASBO Fiscal 2022 Proposed & Enacted Budgets Summary (nasbo.org),Virginia finalized FY2021-22 budget adjustments in April 2021; NASBO gives the month only.
Virginia,FY2023,2022-07-01,Jul 1,2022-06-21,-10,yes,exact,direct,washingtonpost.com; virginiamercury.com,"Youngkin signed the $165B FY2023-24 biennial budget Jun 21, 2022, including ~$4B in tax cuts."
Virginia,FY2024,2023-07-01,Jul 1,2023-09-14,75,yes,exact,direct,NASBO FY2024 Enacted Budget Summaries (nasbo.org),Skinny budget; amendments signed Sep 14 in special session (date corrected via NASBO FY2024 Enacted Budget Summaries)
Virginia,FY2025,2024-07-01,Jul 1,2024-05-13,-49,yes,exact,direct,vpm.org; wric.com,Biennial FY25-26; signed in special session
Virginia,FY2026,2025-07-01,Jul 1,2024-05-13,-414,yes,exact,biennial carryover,vpm.org; wric.com,Biennial FY25-26 carryover of the FY2025 enactment (signed 2024-05-13); 2025 session made amendments but base budget was the May 2024 signing
Virginia,FY2027,2026-07-01,Jul 1,2026-06-29,-2,yes,exact,direct,vpm.org; virginiaindependentnews.com,Biennial FY27-28 ($205B); Spanberger signed after General Assembly accepted her amendments in reconvened special session
Washington,FY2015,2014-07-01,Jul 1,2014-06-20,-11,yes,exact,direct,NASBO Summaries of Fiscal Year 2015 Proposed & Enacted Budgets (nasbo.org),"Backfilled from the NASBO FY2015 enacted-budget narrative. Extracted quote: ""On June 20, Virginia Terry McAuliffe signed..."""
Washington,FY2016,2015-07-01,Jul 1,2015-06-30,-1,yes,exact,direct,NASBO Summaries of FY16 Proposed & Enacted Budgets (nasbo.org),"Backfilled from the NASBO FY2016 enacted-budget narrative. Extracted quote: ""signed the state’s new two-year budget for fiscal 2016-2017..."""
Washington,FY2017,2016-07-01,Jul 1,2016-04-18,-74,yes,exact,direct,NASBO Summaries of FY17 Proposed & Enacted Budgets (nasbo.org),"Backfilled from the NASBO FY2017 enacted narrative (recovered via PyMuPDF; pypdf could not read this file). Quote: ""signed the state’s supplemental budget on April 18..."""
Washington,FY2018,2017-07-01,Jul 1,2017-06-30,-1,yes,exact,direct,NASBO FY18 Proposed & Enacted Budget Summaries (nasbo.org),"Backfilled from the NASBO FY2018 enacted-budget narrative. Extracted quote: ""signed the state’s operating budget for the fiscal 2018-2019..."""
Washington,FY2019,2018-07-01,Jul 1,2018-03-27,-96,yes,exact,direct,NASBO Summaries of FY19 Proposed & Enacted Budgets (nasbo.org),"Backfilled from the NASBO FY2019 enacted-budget narrative. Extracted quote: ""On March 27, Governor Jay Inslee signed..."""
Washington,FY2020,2019-07-01,Jul 1,2019-05-21,-41,yes,exact,direct,NASBO FY20 Summary of Proposed & Enacted Budgets (nasbo.org),"Backfilled from the NASBO FY2020 enacted-budget narrative. Extracted quote: ""signed the state’s budget for fiscal 2020 and fiscal 2021 in..."""
Washington,FY2021,2020-07-01,Jul 1,2020-04-03,-89,yes,exact,direct,NASBO Summaries of Fiscal Year 2021 Proposed & Enacted Budgets (nasbo.org),"Backfilled from the NASBO FY2021 enacted-budget narrative. Extracted quote: ""signed the state’s supplemental budget, with partial vetoes,..."""
Washington,FY2022,2021-07-01,Jul 1,2021-05-18,-44,yes,exact,direct,NASBO Fiscal 2022 Proposed & Enacted Budgets Summary (nasbo.org),"Backfilled from the NASBO FY2022 enacted-budget narrative. Extracted quote: ""signed the state’s biennial budget for fiscal 2022 and fisca..."""
Washington,FY2023,2022-07-01,Jul 1,2022-03-31,-92,yes,exact,direct,NASBO Summaries of Fiscal Year 2023 Enacted Budgets (nasbo.org),Inslee signed the supplemental budget to the FY22-23 biennium with partial vetoes.
Washington,FY2024,2023-07-01,Jul 1,2023-05-16,-46,yes,exact,direct,NASBO FY2024 Enacted Budget Summaries (nasbo.org),Biennial FY24-25; Inslee signed with limited line-item vetoes
Washington,FY2025,2024-07-01,Jul 1,2024-03-29,-94,yes,exact,direct,NASBO FY2025 Enacted Budget Summaries (nasbo.org),"Biennial FY24-25; Inslee signed supplemental budget to 2023-enacted budget, with partial vetoes"
Washington,FY2026,2025-07-01,Jul 1,2025-05-20,-42,yes,exact,direct,uw.edu/staterelations; ofm.wa.gov,Biennial 2025-27; $77.8B; Ferguson's first
Washington,FY2027,2026-07-01,Jul 1,2026-03-12,-111,yes,month-level estimate,direct,governor.wa.gov 2026 'Ferguson signs supplemental budgets'; king5.com,"NOT a carryover: Legislature passed the $80.2B supplemental operating budget Thu Mar 12, 2026; Ferguson signed it the following week. Anchored to passage date — exact signing day not yet confirmed."
West Virginia,FY2015,2014-07-01,Jul 1,2014-03-19,-104,yes,exact,direct,washingtontimes.com; ballotpedia,"Tomblin signed the FY2015 budget Mar 19, 2014, tapping reserves to close the gap."
West Virginia,FY2016,2015-07-01,Jul 1,2015-03-24,-99,yes,exact,direct,NASBO Summaries of FY16 Proposed & Enacted Budgets (nasbo.org),"Backfilled from the NASBO FY2016 enacted-budget narrative. Extracted quote: ""On March 24, West Virginia Governor Earl Ray Tomblin signed..."""
West Virginia,FY2017,2016-07-01,Jul 1,2016-06-17,-14,yes,exact,direct,NASBO Summaries of FY17 Proposed & Enacted Budgets (nasbo.org),"Tomblin approved the $4.2B FY2017 budget Jun 17, 2016 after seven vetoes, closing the gap partly with new tobacco tax revenue."
West Virginia,FY2018,2017-07-01,Jul 1,2017-06-15,-16,yes,month-level estimate,direct,NASBO Summaries of FY Proposed & Enacted Budgets (nasbo.org),The legislature finalized a $4.225B FY2018 budget in June 2017 and Justice let it become law WITHOUT his signature; NASBO gives the month only.
West Virginia,FY2019,2018-07-01,Jul 1,2018-03-15,-108,yes,exact,direct,NASBO Summaries of FY Proposed & Enacted Budgets (nasbo.org),"Justice signed the $4.38B FY2019 budget Mar 15, 2018, the day after the legislature passed it on the session's final day."
West Virginia,FY2020,2019-07-01,Jul 1,2019-03-14,-109,yes,exact,direct,NASBO FY20 Summary of Proposed & Enacted Budgets (nasbo.org),"Backfilled from the NASBO FY2020 enacted-budget narrative. Extracted quote: ""signed the fiscal 2020 budget on March 14..."""
West Virginia,FY2021,2020-07-01,Jul 1,2020-03-07,-116,yes,exact,direct,NASBO Summaries of FY Proposed & Enacted Budgets (nasbo.org),"Justice signed the $4.58B FY2021 general fund budget Mar 7, 2020 — a $61.4M decrease from FY2020."
West Virginia,FY2022,2021-07-01,Jul 1,2021-04-15,-77,yes,exact,direct,NASBO Fiscal 2022 Proposed & Enacted Budgets Summary (nasbo.org),"Backfilled from the NASBO FY2022 enacted-budget narrative. Extracted quote: ""signed the state’s fiscal 2022 budget bill on April 15..."""
West Virginia,FY2023,2022-07-01,Jul 1,2022-03-18,-105,yes,exact,direct,NASBO Summaries of Fiscal Year 2023 Enacted Budgets (nasbo.org),Justice signed following one line-item veto; $4.64B General Revenue.
West Virginia,FY2024,2023-07-01,Jul 1,2023-03-17,-106,yes,exact,direct,NASBO FY2024 Enacted Budget Summaries (nasbo.org),Justice signed
West Virginia,FY2025,2024-07-01,Jul 1,2024-03-14,-109,yes,exact,direct,NASBO FY2025 Enacted Budget Summaries (nasbo.org),Justice signed with three objections
West Virginia,FY2026,2025-07-01,Jul 1,2025-04-17,-75,yes,exact,direct,governor.wv.gov; wsaz.com; wvpublic.org,Was March 15 estimate (-108d). Actually April 17 (-75d). Morrisey inherited $400M deficit from Justice. Sweeping line-item vetoes including children's services.
West Virginia,FY2027,2026-07-01,Jul 1,2026-03-13,-110,yes,exact,direct,herald-dispatch.com; wvgazettemail.com; westvirginiawatch.com,"Morrisey signed $5.5B FY2027 budget, used line-item veto again; legislature sent it early as an override strategy"
Wisconsin,FY2015,2014-07-01,Jul 1,2013-06-30,-366,yes,exact,biennial carryover,fox6now.com; docs.legis.wisconsin.gov (2013 Act 20),"Second year of the 2013-15 biennium. Walker signed 2013 Wisconsin Act 20 on Jun 30, 2013."
Wisconsin,FY2016,2015-07-01,Jul 1,2015-07-12,11,yes,exact,direct,NASBO Summaries of FY16 Proposed & Enacted Budgets (nasbo.org),"Backfilled from the NASBO FY2016 enacted-budget narrative. Extracted quote: ""signed the state’s new biennium budget on July 12..."""
Wisconsin,FY2017,2016-07-01,Jul 1,2015-07-12,-355,yes,exact,biennial carryover,NASBO Summaries of FY16 Proposed & Enacted Budgets (nasbo.org),Second year of the biennium enacted with FY2016 (signed 2015-07-12). Odd-year-session state: no separate FY2017 enactment.
Wisconsin,FY2018,2017-07-01,Jul 1,2017-09-21,82,yes,exact,direct,docs.legis.wisconsin.gov 2017 Act 59; etf.wi.gov,"Walker signed the 2017-19 biennial budget (2017 Wisconsin Act 59) Sep 21, 2017 — 82 days into the fiscal year, among Wisconsin's latest budgets on record."
Wisconsin,FY2019,2018-07-01,Jul 1,2017-09-21,-283,yes,exact,biennial carryover,docs.legis.wisconsin.gov 2017 Act 59,"Second year of the 2017-19 biennium, enacted Sep 21, 2017 (Act 59)."
Wisconsin,FY2020,2019-07-01,Jul 1,2019-07-03,2,yes,exact,direct,NASBO FY20 Summary of Proposed & Enacted Budgets (nasbo.org),"Backfilled from the NASBO FY2020 enacted-budget narrative. Extracted quote: ""On July 3, Wisconsin Governor Tony Evers signed..."""
Wisconsin,FY2021,2020-07-01,Jul 1,2019-07-03,-364,yes,exact,biennial carryover,NASBO FY20 Summary of Proposed & Enacted Budgets (nasbo.org),Second year of the biennium enacted with FY2020 (signed 2019-07-03). NASBO's FY2021 edition states this state enacted a two-year budget and took no separate FY2021 action.
Wisconsin,FY2022,2021-07-01,Jul 1,2021-07-08,7,yes,exact,direct,NASBO Fiscal 2022 Proposed & Enacted Budgets Summary (nasbo.org),"Backfilled from the NASBO FY2022 enacted-budget narrative. Extracted quote: ""On July 8, Wisconsin Governor Tony Evers signed..."""
Wisconsin,FY2023,2022-07-01,Jul 1,2021-07-08,-358,yes,exact,biennial carryover,NASBO Fiscal 2022 Proposed & Enacted Budgets Summary (nasbo.org),Second year of the biennium enacted with FY2022 (signed 2021-07-08). NASBO's FY2023 edition states this state enacted a two-year budget and took no separate FY2023 action.
Wisconsin,FY2024,2023-07-01,Jul 1,2023-07-05,4,yes,exact,direct,fox6now.com,Biennial 2023-25; Evers signed with 50+ partial vetoes
Wisconsin,FY2025,2024-07-01,Jul 1,2023-07-05,-362,yes,exact,biennial carryover,fox6now.com,Second year of the biennium enacted with FY2024 (signed 2023-07-05). Odd-year-session state: no separate FY2025 enactment.
Wisconsin,FY2026,2025-07-01,Jul 1,2025-07-03,2,yes,exact,direct,wisconsinexaminer.com,Biennial 2025-27; signed at 1:32 AM
Wisconsin,FY2027,2026-07-01,Jul 1,2025-07-03,-363,yes,exact,biennial carryover,wisconsinexaminer.com,"Biennial 2025-27; signed at 1:32 AM (biennial carryover of the FY2026 enactment, signed 2025-07-03). VERIFIED: 2025-27 biennial act (signed Jul 3, 2025) remains the FY2027 appropriations authority. A ~$1.8B surplus/tax-cut deal was struck in 2026 but is separate legislation, not a budget re-enactment."
Wyoming,FY2015,2014-07-01,Jul 1,2014-03-05,-118,yes,exact,direct,ballotpedia historical Wyoming budget,"Mead signed the $3.3B FY2015-16 biennial budget Mar 5, 2014."
Wyoming,FY2016,2015-07-01,Jul 1,2015-03-04,-119,yes,exact,direct,NASBO Summaries of FY16 Proposed & Enacted Budgets (nasbo.org),"Backfilled from the NASBO FY2016 enacted-budget narrative. Extracted quote: ""On March 4, Wyoming Governor Matt Mead signed..."""
Wyoming,FY2017,2016-07-01,Jul 1,2016-03-03,-120,yes,exact,direct,NASBO Summaries of FY17 Proposed & Enacted Budgets (nasbo.org),"Mead signed the FY2017-2018 biennial budget Mar 3, 2016 with line-item vetoes; ~$3B general fund for the biennium."
Wyoming,FY2018,2017-07-01,Jul 1,2017-03-02,-121,yes,exact,direct,NASBO FY18 Proposed & Enacted Budget Summaries (nasbo.org),"Backfilled from the NASBO FY2018 enacted-budget narrative. Extracted quote: ""signed into law the state’s supplemental budget for fiscal 2..."""
Wyoming,FY2019,2018-07-01,Jul 1,2018-03-14,-109,yes,exact,direct,NASBO Summaries of FY19 Proposed & Enacted Budgets (nasbo.org),"Backfilled from the NASBO FY2019 enacted-budget narrative. Extracted quote: ""signed into law the state’s primary budget bill for fiscal 2..."""
Wyoming,FY2020,2019-07-01,Jul 1,2019-02-26,-125,yes,exact,direct,NASBO FY20 Summary of Proposed & Enacted Budgets (nasbo.org),"Backfilled from the NASBO FY2020 enacted-budget narrative. Extracted quote: ""signed a supplemental budget for the biennium into law on Fe..."""
Wyoming,FY2021,2020-07-01,Jul 1,2020-03-12,-111,yes,exact,direct,NASBO Summaries of Fiscal Year 2021 Proposed & Enacted Budgets (nasbo.org),"Backfilled from the NASBO FY2021 enacted-budget narrative. Extracted quote: ""signed the state’s budget bill for fiscal 2021- 2022 on Marc..."""
Wyoming,FY2022,2021-07-01,Jul 1,2021-04-01,-91,yes,exact,direct,NASBO Fiscal 2022 Proposed & Enacted Budgets Summary (nasbo.org),"Backfilled from the NASBO FY2022 enacted-budget narrative. Extracted quote: ""signed a supplemental budget for the biennium into law on Ap..."""
Wyoming,FY2023,2022-07-01,Jul 1,2022-03-10,-113,yes,exact,direct,NASBO Summaries of Fiscal Year 2023 Enacted Budgets (nasbo.org),Gordon signed the FY2023-24 biennial budget with line-item vetoes; $9.7B all funds.
Wyoming,FY2024,2023-07-01,Jul 1,2023-02-24,-127,yes,exact,direct,NASBO FY2024 Enacted Budget Summaries (nasbo.org),Biennial FY23-24 (enacted 2022 session); Gordon signed a supplemental budget for the biennium
Wyoming,FY2025,2024-07-01,Jul 1,2024-03-22,-101,yes,exact,direct,NASBO FY2025 Enacted Budget Summaries (nasbo.org),Biennial FY25-26; Gordon signed with line-item vetoes
Wyoming,FY2026,2025-07-01,Jul 1,2024-03-22,-466,yes,exact,biennial carryover,NASBO FY2025 Enacted Budget Summaries (nasbo.org); wyofile.com,Biennial 2025-26; enacted March 2024 (date corrected via NASBO FY2025 Enacted Budget Summaries); carryover budget
Wyoming,FY2027,2026-07-01,Jul 1,2026-03-05,-118,yes,exact,direct,wyofile.com,"Biennial FY27-28 ($10.10B all funds); Gordon signed with 24 line-item vetoes; Freedom Caucus tried to defund state agencies, some vetoes later overridden"
